Season,Games,Wins,Wins_g,Top10s,Top10s_g,Damage,Damage_g,Kills,Kills_g,Headshots,Headshots_g,Assists,Assists_g,Most_Kills,Most_Kills_g,Distance,Distance_g
s.22,254,47,0.18503937007874016,47,0.18503937007874016,180151.89,709.2594094488189,1342,5.283464566929134,333,1.311023622047244,294,1.1574803149606299,18,1.1574803149606299,442592.75,1742.4911417322835
s.21,316,62,0.1962025316455696,62,0.1962025316455696,215569.8,682.182911392405,1678,5.310126582278481,408,1.2911392405063291,407,1.2879746835443038,22,1.2879746835443038,620675.06,1964.161582278481
s.20,287,43,0.14982578397212543,43,0.14982578397212543,175944.6,613.0473867595819,1305,4.547038327526132,349,1.21602787456446,278,0.9686411149825784,17,0.9686411149825784,402457.0,1402.2891986062718
s.19,409,70,0.17114914425427874,70,0.17114914425427874,258904.78,633.01902200489,2047,5.004889975550122,507,1.2396088019559903,462,1.1295843520782396,20,1.1295843520782396,754437.44,1844.5903178484107
s.18,211,44,0.20853080568720378,44,0.20853080568720378,145776.52,690.883981042654,1144,5.421800947867299,300,1.4218009478672986,265,1.2559241706161137,18,1.2559241706161137,371305.3,1759.7407582938388
s.17,348,57,0.16379310344827586,57,0.16379310344827586,217852.02,626.0115517241379,1709,4.910919540229885,463,1.3304597701149425,448,1.2873563218390804,19,1.2873563218390804,591272.44,1699.0587356321837
